"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - val-core/GSM8K/reward/mean@1","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - val-core/GSM8K/reward/mean@1__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - val-core/GSM8K/reward/mean@1__MAX","Qwen2.5-0.5B-Instruct-GSM8K-GRPO-n32-01131200 - val-core/GSM8K/reward/mean@1","Qwen2.5-0.5B-Instruct-GSM8K-GRPO-n32-01131200 - val-core/GSM8K/reward/mean@1__MIN","Qwen2.5-0.5B-Instruct-GSM8K-GRPO-n32-01131200 - val-core/GSM8K/reward/mean@1__MAX","Qwen2.5-0.5B-Instruct-GSM8K-GRPO-n64 - val-core/GSM8K/reward/mean@1","Qwen2.5-0.5B-Instruct-GSM8K-GRPO-n64 - val-core/GSM8K/reward/mean@1__MIN","Qwen2.5-0.5B-Instruct-GSM8K-GRPO-n64 - val-core/GSM8K/reward/mean@1__MAX","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch-n16-new - val-core/GSM8K/reward/mean@1","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch-n16-new - val-core/GSM8K/reward/mean@1__MIN","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch-n16-new - val-core/GSM8K/reward/mean@1__MAX","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - val-core/GSM8K/reward/mean@1","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - val-core/GSM8K/reward/mean@1__MIN","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - val-core/GSM8K/reward/mean@1__MAX"
"1210","0.6603487490523123","0.6603487490523123","0.6603487490523123","0.6262319939347991","0.6262319939347991","0.6262319939347991","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6148597422289613","0.6148597422289613","0.6148597422289613","0.6148597422289613","0.6148597422289613","0.6148597422289613"
"1215","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6239575435936315","0.6239575435936315","0.6239575435936315","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.620166793025019","0.620166793025019","0.620166793025019","0.6178923426838514","0.6178923426838514","0.6178923426838514"
"1220","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6239575435936315","0.6239575435936315","0.6239575435936315","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6209249431387415","0.6209249431387415","0.6209249431387415","0.6072782410917361","0.6072782410917361","0.6072782410917361"
"1225","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6224412433661866","0.6224412433661866","0.6224412433661866","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6171341925701289","0.6171341925701289","0.6171341925701289","0.6072782410917361","0.6072782410917361","0.6072782410917361"
"1230","0.6664139499620925","0.6664139499620925","0.6664139499620925","0.6262319939347991","0.6262319939347991","0.6262319939347991","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6178923426838514","0.6178923426838514","0.6178923426838514","0.6141015921152388","0.6141015921152388","0.6141015921152388"
"1235","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.623199393479909","0.623199393479909","0.623199393479909","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6125852918877938","0.6125852918877938","0.6125852918877938","0.6141015921152388","0.6141015921152388","0.6141015921152388"
"1240","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6285064442759667","0.6285064442759667","0.6285064442759667","0.6239575435936315","0.6239575435936315","0.6239575435936315","0.6072782410917361","0.6072782410917361","0.6072782410917361"
"1245","0.6633813495072024","0.6633813495072024","0.6633813495072024","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6209249431387415","0.6209249431387415","0.6209249431387415","0.6186504927975739","0.6186504927975739","0.6186504927975739"
"1250","0.6618650492797574","0.6618650492797574","0.6618650492797574","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6224412433661866","0.6224412433661866","0.6224412433661866","0.6103108415466262","0.6103108415466262","0.6103108415466262"
"1255","0.6679302501895376","0.6679302501895376","0.6679302501895376","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.6004548900682335","0.6004548900682335","0.6004548900682335"
"1260","0.6626231993934799","0.6626231993934799","0.6626231993934799","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6186504927975739","0.6186504927975739","0.6186504927975739"
"1265","0.6588324488248674","0.6588324488248674","0.6588324488248674","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.6133434420015162","0.6133434420015162","0.6133434420015162"
"1270","0.6618650492797574","0.6618650492797574","0.6618650492797574","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6057619408642911","0.6057619408642911","0.6057619408642911"
"1275","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.640636846095527","0.640636846095527","0.640636846095527","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.5981804397270659","0.5981804397270659","0.5981804397270659"
"1280","0.6588324488248674","0.6588324488248674","0.6588324488248674","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6224412433661866","0.6224412433661866","0.6224412433661866","0.6072782410917361","0.6072782410917361","0.6072782410917361"
"1285","0.66565579984837","0.66565579984837","0.66565579984837","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6156178923426838","0.6156178923426838","0.6156178923426838","0.6034874905231236","0.6034874905231236","0.6034874905231236"
"1290","0.6580742987111448","0.6580742987111448","0.6580742987111448","0.640636846095527","0.640636846095527","0.640636846095527","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6209249431387415","0.6209249431387415","0.6209249431387415","0.6103108415466262","0.6103108415466262","0.6103108415466262"
"1295","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6224412433661866","0.6224412433661866","0.6224412433661866","0.604245640636846","0.604245640636846","0.604245640636846"
"1300","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.6019711902956786","0.6019711902956786","0.6019711902956786"
"1305","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.620166793025019","0.620166793025019","0.620166793025019","0.6095526914329037","0.6095526914329037","0.6095526914329037"
"1310","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.640636846095527","0.640636846095527","0.640636846095527","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6163760424564063","0.6163760424564063","0.6163760424564063","0.6087945413191812","0.6087945413191812","0.6087945413191812"
"1315","0.6527672479150872","0.6527672479150872","0.6527672479150872","0.645185746777862","0.645185746777862","0.645185746777862","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6163760424564063","0.6163760424564063","0.6163760424564063","0.6087945413191812","0.6087945413191812","0.6087945413191812"
"1320","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.645185746777862","0.645185746777862","0.645185746777862","0.6110689916603488","0.6110689916603488","0.6110689916603488","0.6050037907505686","0.6050037907505686","0.6050037907505686"
"1325","0.66868840030326","0.66868840030326","0.66868840030326","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6178923426838514","0.6178923426838514","0.6178923426838514","0.6209249431387415","0.6209249431387415","0.6209249431387415"
"1330","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.643669446550417","0.643669446550417","0.643669446550417","0.6163760424564063","0.6163760424564063","0.6163760424564063","0.6239575435936315","0.6239575435936315","0.6239575435936315"
"1335","0.6618650492797574","0.6618650492797574","0.6618650492797574","0.6285064442759667","0.6285064442759667","0.6285064442759667","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6285064442759667","0.6285064442759667","0.6285064442759667","0.623199393479909","0.623199393479909","0.623199393479909"
"1340","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.624715693707354","0.624715693707354","0.624715693707354"
"1345","0.6679302501895376","0.6679302501895376","0.6679302501895376","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6186504927975739","0.6186504927975739","0.6186504927975739","0.6254738438210766","0.6254738438210766","0.6254738438210766"
"1350","0.6664139499620925","0.6664139499620925","0.6664139499620925","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6209249431387415","0.6209249431387415","0.6209249431387415"
"1355","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.640636846095527","0.640636846095527","0.640636846095527","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6224412433661866","0.6224412433661866","0.6224412433661866"
"1360","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.6239575435936315","0.6239575435936315","0.6239575435936315"
"1365","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.620166793025019","0.620166793025019","0.620166793025019"
"1370","0.6664139499620925","0.6664139499620925","0.6664139499620925","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.6292645943896892","0.6292645943896892","0.6292645943896892"
"1375","0.6633813495072024","0.6633813495072024","0.6633813495072024","0.6224412433661866","0.6224412433661866","0.6224412433661866","0.640636846095527","0.640636846095527","0.640636846095527","0.624715693707354","0.624715693707354","0.624715693707354","0.6186504927975739","0.6186504927975739","0.6186504927975739"
"1380","0.6641394996209249","0.6641394996209249","0.6641394996209249","0.6178923426838514","0.6178923426838514","0.6178923426838514","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6125852918877938","0.6125852918877938","0.6125852918877938"
"1385","0.6611068991660348","0.6611068991660348","0.6611068991660348","0.621683093252464","0.621683093252464","0.621683093252464","0.624715693707354","0.624715693707354","0.624715693707354","0.6186504927975739","0.6186504927975739","0.6186504927975739","0.6186504927975739","0.6186504927975739","0.6186504927975739"
"1390","0.6641394996209249","0.6641394996209249","0.6641394996209249","0.6194086429112965","0.6194086429112965","0.6194086429112965","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.623199393479909","0.623199393479909","0.623199393479909","0.621683093252464","0.621683093252464","0.621683093252464"
"1395","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6194086429112965","0.6194086429112965","0.6194086429112965","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6307808946171342","0.6307808946171342","0.6307808946171342"
"1400","0.6611068991660348","0.6611068991660348","0.6611068991660348","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6239575435936315","0.6239575435936315","0.6239575435936315"
"1405","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.624715693707354","0.624715693707354","0.624715693707354","0.6254738438210766","0.6254738438210766","0.6254738438210766"
"1410","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.6224412433661866","0.6224412433661866","0.6224412433661866","0.6353297952994693","0.6353297952994693","0.6353297952994693"
"1415","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6413949962092494","0.6413949962092494","0.6413949962092494"
"1420","0.6557998483699773","0.6557998483699773","0.6557998483699773","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.620166793025019","0.620166793025019","0.620166793025019","0.6353297952994693","0.6353297952994693","0.6353297952994693"
"1425","0.6611068991660348","0.6611068991660348","0.6611068991660348","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.620166793025019","0.620166793025019","0.620166793025019","0.6285064442759667","0.6285064442759667","0.6285064442759667"
"1430","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6285064442759667","0.6285064442759667","0.6285064442759667","0.6300227445034117","0.6300227445034117","0.6300227445034117"
"1435","0.66868840030326","0.66868840030326","0.66868840030326","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6285064442759667","0.6285064442759667","0.6285064442759667"
"1440","0.6573161485974223","0.6573161485974223","0.6573161485974223","0.623199393479909","0.623199393479909","0.623199393479909","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6148597422289613","0.6148597422289613","0.6148597422289613"
"1445","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.645185746777862","0.645185746777862","0.645185746777862","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6360879454131918","0.6360879454131918","0.6360879454131918"
"1450","0.6603487490523123","0.6603487490523123","0.6603487490523123","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.623199393479909","0.623199393479909","0.623199393479909"
"1455","0.6633813495072024","0.6633813495072024","0.6633813495072024","0.624715693707354","0.624715693707354","0.624715693707354","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6141015921152388","0.6141015921152388","0.6141015921152388"
"1460","0.6573161485974223","0.6573161485974223","0.6573161485974223","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6262319939347991","0.6262319939347991","0.6262319939347991","0.620166793025019","0.620166793025019","0.620166793025019"
"1465","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6110689916603488","0.6110689916603488","0.6110689916603488"
"1470","0.6573161485974223","0.6573161485974223","0.6573161485974223","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6239575435936315","0.6239575435936315","0.6239575435936315","0.6163760424564063","0.6163760424564063","0.6163760424564063"
"1475","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6300227445034117","0.6300227445034117","0.6300227445034117"
"1480","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.640636846095527","0.640636846095527","0.640636846095527","0.6194086429112965","0.6194086429112965","0.6194086429112965"
"1485","0.6611068991660348","0.6611068991660348","0.6611068991660348","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6125852918877938","0.6125852918877938","0.6125852918877938"
"1490","0.6679302501895376","0.6679302501895376","0.6679302501895376","0.624715693707354","0.624715693707354","0.624715693707354","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6110689916603488","0.6110689916603488","0.6110689916603488"
"1495","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6285064442759667","0.6285064442759667","0.6285064442759667","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6209249431387415","0.6209249431387415","0.6209249431387415"
"1500","0.6671721000758151","0.6671721000758151","0.6671721000758151","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6178923426838514","0.6178923426838514","0.6178923426838514"
"1505","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.620166793025019","0.620166793025019","0.620166793025019"
"1510","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6209249431387415","0.6209249431387415","0.6209249431387415","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6330553449583017","0.6330553449583017","0.6330553449583017"
"1515","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6148597422289613","0.6148597422289613","0.6148597422289613","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6376042456406369","0.6376042456406369","0.6376042456406369"
"1520","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6315390447308568","0.6315390447308568","0.6315390447308568","0.640636846095527","0.640636846095527","0.640636846095527","0.6285064442759667","0.6285064442759667","0.6285064442759667"
"1525","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6254738438210766","0.6254738438210766","0.6254738438210766"
"1530","0.6626231993934799","0.6626231993934799","0.6626231993934799","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6292645943896892","0.6292645943896892","0.6292645943896892","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6292645943896892","0.6292645943896892","0.6292645943896892"
"1535","0.6717210007581501","0.6717210007581501","0.6717210007581501","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6269901440485216","0.6269901440485216","0.6269901440485216","0.6330553449583017","0.6330553449583017","0.6330553449583017"
"1540","0.6671721000758151","0.6671721000758151","0.6671721000758151","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6254738438210766","0.6254738438210766","0.6254738438210766"
"1545","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6277482941622441","0.6277482941622441","0.6277482941622441","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6148597422289613","0.6148597422289613","0.6148597422289613"
"1550","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6300227445034117","0.6300227445034117","0.6300227445034117","0.6269901440485216","0.6269901440485216","0.6269901440485216"
"1555","0.6573161485974223","0.6573161485974223","0.6573161485974223","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6254738438210766","0.6254738438210766","0.6254738438210766"
"1560","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.624715693707354","0.624715693707354","0.624715693707354","0.6345716451857468","0.6345716451857468","0.6345716451857468","0.624715693707354","0.624715693707354","0.624715693707354"
"1565","0.6694465504169825","0.6694465504169825","0.6694465504169825","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6322971948445792","0.6322971948445792","0.6322971948445792","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6239575435936315","0.6239575435936315","0.6239575435936315"
"1570","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6368460955269143","0.6368460955269143","0.6368460955269143","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6360879454131918","0.6360879454131918","0.6360879454131918"
"1575","0.6641394996209249","0.6641394996209249","0.6641394996209249","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6224412433661866","0.6224412433661866","0.6224412433661866","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6330553449583017","0.6330553449583017","0.6330553449583017"
"1580","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.6315390447308568","0.6315390447308568","0.6315390447308568"
"1585","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6269901440485216","0.6269901440485216","0.6269901440485216"
"1590","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.640636846095527","0.640636846095527","0.640636846095527","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6307808946171342","0.6307808946171342","0.6307808946171342","0.6224412433661866","0.6224412433661866","0.6224412433661866"
"1595","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.645185746777862","0.645185746777862","0.645185746777862","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6285064442759667","0.6285064442759667","0.6285064442759667"
"1600","0.6588324488248674","0.6588324488248674","0.6588324488248674","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6254738438210766","0.6254738438210766","0.6254738438210766"
"1605","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6489764973464746","0.6489764973464746","0.6489764973464746","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.6254738438210766","0.6254738438210766","0.6254738438210766","0.6239575435936315","0.6239575435936315","0.6239575435936315"
"1610","0.6557998483699773","0.6557998483699773","0.6557998483699773","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6429112964366944","0.6429112964366944","0.6429112964366944","0.621683093252464","0.621683093252464","0.621683093252464"
"1615","0.6557998483699773","0.6557998483699773","0.6557998483699773","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6262319939347991","0.6262319939347991","0.6262319939347991"
"1620","0.6611068991660348","0.6611068991660348","0.6611068991660348","0.6353297952994693","0.6353297952994693","0.6353297952994693","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6307808946171342","0.6307808946171342","0.6307808946171342"
"1625","0.6588324488248674","0.6588324488248674","0.6588324488248674","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.645185746777862","0.645185746777862","0.645185746777862","0.6300227445034117","0.6300227445034117","0.6300227445034117"
"1630","0.6603487490523123","0.6603487490523123","0.6603487490523123","0.640636846095527","0.640636846095527","0.640636846095527","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6444275966641395","0.6444275966641395","0.6444275966641395","0.6262319939347991","0.6262319939347991","0.6262319939347991"
"1635","0.6542835481425322","0.6542835481425322","0.6542835481425322","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6459438968915845","0.6391205458680819","0.6391205458680819","0.6391205458680819","0.6178923426838514","0.6178923426838514","0.6178923426838514"
"1640","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6527672479150872","0.6527672479150872","0.6527672479150872","0.6497346474601972","0.6497346474601972","0.6497346474601972","0.6133434420015162","0.6133434420015162","0.6133434420015162"
"1645","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6504927975739196","0.6504927975739196","0.6504927975739196","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6209249431387415","0.6209249431387415","0.6209249431387415"
"1650","0.6595905989385898","0.6595905989385898","0.6595905989385898","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6413949962092494","0.6413949962092494","0.6413949962092494","0.6338134950720242","0.6338134950720242","0.6338134950720242","0.6125852918877938","0.6125852918877938","0.6125852918877938"
"1655","0.6520090978013646","0.6520090978013646","0.6520090978013646","0.6421531463229719","0.6421531463229719","0.6421531463229719","0.6565579984836998","0.6565579984836998","0.6565579984836998","0.6383623957543594","0.6383623957543594","0.6383623957543594","0.623199393479909","0.623199393479909","0.623199393479909"
"1660","0.6641394996209249","0.6641394996209249","0.6641394996209249","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6482183472327521","0.6482183472327521","0.6482183472327521","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.6330553449583017","0.6330553449583017","0.6330553449583017"
"1665","0.6588324488248674","0.6588324488248674","0.6588324488248674","0.6398786959818044","0.6398786959818044","0.6398786959818044","0.6512509476876421","0.6512509476876421","0.6512509476876421","0.6360879454131918","0.6360879454131918","0.6360879454131918","0.6163760424564063","0.6163760424564063","0.6163760424564063"
"1670","0.6633813495072024","0.6633813495072024","0.6633813495072024","0.6467020470053071","0.6467020470053071","0.6467020470053071","0.645185746777862","0.645185746777862","0.645185746777862","0.6330553449583017","0.6330553449583017","0.6330553449583017","0.6125852918877938","0.6125852918877938","0.6125852918877938"
"1675","0.6535253980288097","0.6535253980288097","0.6535253980288097","0.6550416982562547","0.6550416982562547","0.6550416982562547","0.6474601971190296","0.6474601971190296","0.6474601971190296","0.6376042456406369","0.6376042456406369","0.6376042456406369","0.6156178923426838","0.6156178923426838","0.6156178923426838"
